duration	time_plus	time_minus	flux	flux_plus	flux_minus
194.540	1.701	-1.541	5.13159712e-10	7.65120122e-11	-7.65637938e-11
197.971	1.401	-1.73	5.31241022e-10	7.92054666e-11	-7.92544766e-11
201.533	1.759	-2.161	4.17257282e-10	6.3487554e-11	-6.35272352e-11
204.766	1.625	-1.474	5.35325076e-10	7.9812954e-11	-7.98593614e-11
208.122	2.882	-1.731	3.325017878e-10	5.49732664e-11	-5.49985488e-11
213.301	2.048	-2.297	3.90882804e-10	5.82775544e-11	-5.83111854e-11
217.136	1.775	-1.787	4.77861358e-10	7.12439104e-11	-7.12818002e-11
220.790	1.510	-1.879	3.261868662e-10	6.14030066e-11	-6.14222388e-11
224.293	1.682	-1.994	2.809393132e-10	5.62867344e-11	-5.63030598e-11
227.829	1.742	-1.854	3.01140762e-10	5.66894952e-11	-5.67102146e-11
232.099	2.270	-2.528	3.46185008e-10	5.1613445e-11	-5.16431552e-11
236.435	1.477	-2.065	3.052295142e-10	5.74585804e-11	-5.7478252e-11
239.546	1.931	-1.635	3.102755162e-10	5.66528222e-11	-5.66728994e-11
243.543	1.987	-2.066	2.6085826e-10	5.06497394e-11	-5.06681266e-11
247.422	2.401	-1.892	3.009150118e-10	5.33278486e-11	-5.33508326e-11
252.215	2.307	-2.392	2.359259604e-10	4.307979e-11	-4.3099732e-11
256.164	1.646	-1.642	3.29683003e-10	6.20643712e-11	-6.20906e-11
259.311	2.208	-1.502	3.089408218e-10	5.54930766e-11	-5.55157564e-11
263.407	1.622	-1.888	3.016335322e-10	5.8566443e-11	-5.85868244e-11
266.996	1.712	-1.968	2.945014956e-10	5.54401796e-11	-5.54615412e-11
271.588	2.333	-2.88	2.126734532e-10	3.88328876e-11	-3.88489764e-11
277.130	3.395	-3.209	1.603257708e-10	3.112958368e-11	-3.114048418e-11
283.480	2.950	-2.955	1.750748402e-10	3.50778766e-11	-3.50907544e-11
290.326	3.153	-3.896	1.572228294e-10	2.87079117e-11	-2.871975184e-11
297.079	4.057	-3.601	1.34796428e-10	2.700713964e-11	-2.701591412e-11
309.216	6.165	-6.372	1.594456526e-10	3.48604074e-11	-3.48604074e-11
320.865	7.053	-5.484	1.679640638e-10	3.5053473e-11	-3.5053473e-11
345.686	12.320	-17.768	6.81165654e-11	1.452250462e-11	-1.452250462e-11
373.535	14.558	-15.53	7.22513532e-11	1.50785856e-11	-1.50785856e-11
401.815	11.352	-13.721	7.33041218e-11	1.642420078e-11	-1.642420078e-11
428.889	14.366	-15.722	6.05306286e-11	1.354863198e-11	-1.354863198e-11
472.071	26.345	-28.816	3.355953328e-11	7.52675638e-12	-7.52675638e-12
528.397	30.194	-29.982	3.033574336e-11	6.80372368e-12	-6.80372368e-12
585.707	25.538	-27.116	3.56725876e-11	8.03295194e-12	-8.03295194e-12
644.436	54.564	-33.192	2.088772738e-11	4.68001222e-12	-4.68001222e-12
744.246	47.525	-45.245	1.808413906e-11	4.05592564e-12	-4.05592564e-12
817.215	29.717	-25.444	1.499308512e-11	3.28158116e-12	-3.28158116e-12
885.762	33.883	-38.829	1.08610216e-11	2.431144768e-12	-2.431144768e-12
949.584	35.251	-29.939	1.272248224e-11	2.781824162e-12	-2.781824162e-12
1007.769	27.211	-22.934	1.729174876e-11	3.6936471e-12	-3.6936471e-12
4334.711	50.213	-90.197	5.5120195e-12	1.238282266e-12	-1.238282266e-12
4447.012	78.322	-62.088	5.51033964e-12	1.239352036e-12	-1.239352036e-12
4604.721	83.588	-79.387	4.72670692e-12	1.063101598e-12	-1.063101598e-12
4744.738	53.893	-56.429	7.3431007e-12	1.61311007e-12	-1.61311007e-12
4893.311	73.310	-94.68	4.55935974e-12	1.030280784e-12	-1.030280784e-12
5037.939	56.555	-71.318	6.00427932e-12	1.352026026e-12	-1.352026026e-12
5201.438	71.075	-106.944	4.28904424e-12	9.70336822e-13	-9.70336822e-13
5369.232	63.750	-96.718	4.79514516e-12	1.079757224e-12	-1.079757224e-12
5510.645	80.298	-77.663	4.83140918e-12	1.095615508e-12	-1.095615508e-12
5670.574	73.315	-79.631	4.85076306e-12	1.161264234e-12	-1.161264234e-12
5858.778	114.764	-114.889	2.928466814e-12	8.56927344e-13	-8.56927344e-13
6074.307	123.593	-100.765	5.11822246e-12	1.212052452e-12	-1.212052452e-12
6297.280	107.077	-99.381	5.8402513e-12	1.391590954e-12	-1.391590954e-12
6593.729	181.657	-189.372	3.7512423e-12	8.25388564e-13	-8.25388564e-13
10039.840	98.886	-86.655	4.35088472e-12	9.56231068e-13	-9.56231068e-13
10213.229	106.023	-74.504	3.242236946e-12	8.42376106e-13	-8.42376106e-13
10539.049	133.734	-219.797	1.626243398e-12	4.25713366e-13	-4.25713366e-13
10799.763	86.141	-126.98	2.701731006e-12	7.03705184e-13	-7.03705184e-13
10991.450	149.166	-105.545	3.158091508e-12	7.98328284e-13	-7.98328284e-13
11781.124	728.753	-640.508	2.01911229e-12	5.23770546e-13	-5.23770546e-13
16924.025	1299.081	-1216.444	2.766698324e-12	9.4814577e-13	-9.4814577e-13
29274.245	4884.716	-1371.527	7.4642568e-13	2.88557529e-13	-2.88557529e-13
34866.383	653.232	-707.422	9.86029148e-13	1.927834376e-13	-1.927834376e-13
40330.778	207.408	-268.982	1.27255648e-12	3.325780068e-13	-3.325780068e-13
40875.550	392.256	-337.365	9.90298088e-13	2.37196232e-13	-2.37196232e-13
46691.280	324.244	-651.096	7.27415208e-13	1.760063344e-13	-1.760063344e-13
52409.996	4156.383	-2201.624	7.87728942e-13	1.467492572e-13	-1.467492572e-13
114871.305	1111.545	-756.393	3.81063228e-13	9.69562126e-14	-9.69562126e-14
135139.310	9330.820	-8107.333	3.67642938e-13	7.539935e-14	-7.539935e-14
218664.420	12221.601	-18329.475	1.481676742e-13	3.68068142e-14	-3.68068142e-14
296466.952	24940.144	-9912.189	1.019611476e-13	2.465954374e-14	-2.465954374e-14
442749.133	97237.622	-92381.284	4.05618252e-14	1.149234138e-14	-1.149234138e-14
